nbfc_id,layer,quarter,period_end,sector,loan_outstanding_cr,gnpa_pct,gnpa_amount_cr,nnpa_pct,nnpa_amount_cr,pcr,crar_pct,roa_pct
NBFC046,Base Layer,FY25Q4,2025-03-31,Infrastructure,480.31,2.469,11.86,0.518,2.49,0.79,23.82,2.683
NBFC046,Base Layer,FY25Q4,2025-03-31,Microfinance,4803.09,5.822,279.64,1.223,58.74,0.79,24.66,2.617
NBFC046,Base Layer,FY25Q4,2025-03-31,Retail (Gold),4322.79,0.994,42.97,0.209,9.03,0.79,25.09,2.488
NBFC046,Base Layer,FY25Q4,2025-03-31,Retail (Housing),1921.24,1.5059999999999998,28.93,0.303,5.82,0.799,26.54,2.502
NBFC046,Base Layer,FY25Q4,2025-03-31,Retail (Personal/Unsecured),4322.79,4.798,207.41,1.008,43.57,0.79,27.96,3.374
NBFC046,Base Layer,FY25Q4,2025-03-31,Retail (Vehicle),3362.17,2.819,94.78,0.592,19.9,0.79,23.54,3.082
NBFC046,Base Layer,FY25Q4,2025-03-31,Wholesale/Corporate,1440.93,3.086,44.47,0.648,9.34,0.79,24.24,3.279
NBFC047,Base Layer,FY21Q4,2021-03-31,Infrastructure,127.3,5.288,6.73,2.38,3.03,0.55,26.35,2.065
NBFC047,Base Layer,FY21Q4,2021-03-31,MSME,891.1,7.364,65.62,3.314,29.53,0.55,23.05,1.799
NBFC047,Base Layer,FY21Q4,2021-03-31,Microfinance,1273.0,11.901,151.5,5.355,68.17,0.55,27.45,2.002
NBFC047,Base Layer,FY21Q4,2021-03-31,Retail (Gold),1145.7,2.017,23.11,0.908,10.4,0.55,24.04,2.03
NBFC047,Base Layer,FY21Q4,2021-03-31,Retail (Housing),509.2,3.105,15.81,1.397,7.11,0.55,23.87,1.132
NBFC047,Base Layer,FY21Q4,2021-03-31,Retail (Personal/Unsecured),1145.7,9.446,108.22,4.251,48.7,0.55,27.59,1.068
NBFC047,Base Layer,FY21Q4,2021-03-31,Retail (Vehicle),891.1,6.044,53.86,2.72,24.24,0.55,25.39,1.886
NBFC047,Base Layer,FY21Q4,2021-03-31,Wholesale/Corporate,381.9,6.178,23.59,2.78,10.62,0.55,22.84,2.081
NBFC047,Base Layer,FY22Q2,2021-09-30,Infrastructure,134.46,5.006,6.73,2.103,2.83,0.579,26.27,1.598
NBFC047,Base Layer,FY22Q2,2021-09-30,MSME,941.2,7.437,70.0,3.124,29.4,0.58,27.63,2.0
NBFC047,Base Layer,FY22Q2,2021-09-30,Microfinance,1344.57,12.417,166.96,5.215,70.12,0.58,23.47,1.104
NBFC047,Base Layer,FY22Q2,2021-09-30,Retail (Gold),1210.12,2.051,24.82,0.861,10.42,0.58,23.15,1.383
NBFC047,Base Layer,FY22Q2,2021-09-30,Retail (Housing),537.83,3.044,16.37,1.278,6.87,0.58,24.88,2.176
NBFC047,Base Layer,FY22Q2,2021-09-30,Retail (Personal/Unsecured),1210.12,10.373,125.53,4.357,52.72,0.58,23.32,1.435
NBFC047,Base Layer,FY22Q2,2021-09-30,Retail (Vehicle),941.2,5.774,54.34,2.425,22.82,0.58,28.16,1.87
NBFC047,Base Layer,FY22Q2,2021-09-30,Wholesale/Corporate,403.37,6.303,25.42,2.647,10.68,0.58,28.48,1.28
NBFC047,Base Layer,FY22Q4,2022-03-31,Infrastructure,141.64,4.661,6.6,1.818,2.58,0.609,28.23,1.821
NBFC047,Base Layer,FY22Q4,2022-03-31,Microfinance,1416.44,11.088,157.05,4.324,61.25,0.61,27.82,1.565
NBFC047,Base Layer,FY22Q4,2022-03-31,Retail (Gold),1274.8,1.873,23.88,0.73,9.31,0.61,28.67,1.843
NBFC047,Base Layer,FY22Q4,2022-03-31,Retail (Housing),566.58,2.842,16.1,1.108,6.28,0.61,24.45,1.733
NBFC047,Base Layer,FY22Q4,2022-03-31,Retail (Personal/Unsecured),1274.8,8.852,112.85,3.452,44.01,0.61,24.79,1.664
NBFC047,Base Layer,FY22Q4,2022-03-31,Retail (Vehicle),991.51,5.564,55.17,2.17,21.52,0.61,24.06,2.077
NBFC047,Base Layer,FY22Q4,2022-03-31,Wholesale/Corporate,424.93,5.79,24.6,2.258,9.59,0.61,29.43,1.544
NBFC047,Base Layer,FY23Q2,2022-09-30,Infrastructure,153.32,4.061,6.23,1.499,2.3,0.631,25.26,1.728
NBFC047,Base Layer,FY23Q2,2022-09-30,MSME,1073.26,5.715,61.34,2.057,22.08,0.64,26.67,2.46
NBFC047,Base Layer,FY23Q2,2022-09-30,Microfinance,1533.23,9.837,150.82,3.541,54.29,0.64,25.73,2.381
NBFC047,Base Layer,FY23Q2,2022-09-30,Retail (Gold),1379.91,1.626,22.44,0.585,8.07,0.64,29.52,1.911
NBFC047,Base Layer,FY23Q2,2022-09-30,Retail (Housing),613.29,2.363,14.49,0.851,5.22,0.64,25.64,1.823
NBFC047,Base Layer,FY23Q2,2022-09-30,Retail (Personal/Unsecured),1379.91,8.027,110.77,2.89,39.88,0.64,28.28,2.44
NBFC047,Base Layer,FY23Q2,2022-09-30,Retail (Vehicle),1073.26,4.743,50.9,1.707,18.32,0.64,28.37,2.293
NBFC047,Base Layer,FY23Q2,2022-09-30,Wholesale/Corporate,459.97,5.368,24.69,1.932,8.89,0.64,27.0,1.912
NBFC047,Base Layer,FY23Q4,2023-03-31,Infrastructure,165.6,3.138,5.2,1.036,1.72,0.669,27.14,3.377
NBFC047,Base Layer,FY23Q4,2023-03-31,Microfinance,1656.01,7.066,117.01,2.332,38.62,0.67,28.395,3.12
NBFC047,Base Layer,FY23Q4,2023-03-31,Retail (Gold),1490.41,1.287,19.18,0.425,6.33,0.67,27.46,3.09
NBFC047,Base Layer,FY23Q4,2023-03-31,Retail (Housing),662.4,1.97,13.05,0.65,4.31,0.67,29.2,3.357
NBFC047,Base Layer,FY23Q4,2023-03-31,Retail (Personal/Unsecured),1490.41,6.415,95.61,2.117,31.55,0.67,30.02,2.785
NBFC047,Base Layer,FY23Q4,2023-03-31,Retail (Vehicle),1159.21,3.728,43.22,1.264,14.65,0.661,26.71,2.526
NBFC047,Base Layer,FY23Q4,2023-03-31,Wholesale/Corporate,496.8,3.954,19.64,1.305,6.48,0.67,28.52,2.395
NBFC047,Base Layer,FY24Q2,2023-09-30,Infrastructure,180.57,3.166,5.72,0.95,1.72,0.699,26.62,3.41
NBFC047,Base Layer,FY24Q2,2023-09-30,MSME,1264.02,4.561,57.65,1.368,17.29,0.7,26.63,2.534
NBFC047,Base Layer,FY24Q2,2023-09-30,Microfinance,1805.74,7.017,126.71,2.1055,38.02,0.7,26.93,3.098
NBFC047,Base Layer,FY24Q2,2023-09-30,Retail (Gold),1625.17,1.125,18.28,0.337,5.48,0.7,29.92,2.586
NBFC047,Base Layer,FY24Q2,2023-09-30,Retail (Housing),722.3,1.848,13.35,0.554,4.0,0.7,29.45,3.337
NBFC047,Base Layer,FY24Q2,2023-09-30,Retail (Personal/Unsecured),1625.17,5.701,92.65,1.71,27.79,0.7,30.31,2.606
NBFC047,Base Layer,FY24Q2,2023-09-30,Retail (Vehicle),1264.02,3.381,42.74,1.014,12.82,0.7,27.46,2.81
NBFC047,Base Layer,FY24Q2,2023-09-30,Wholesale/Corporate,541.72,3.76,20.37,1.128,6.11,0.7,29.31,3.57
NBFC047,Base Layer,FY24Q4,2024-03-31,Infrastructure,201.24,2.059,4.14,0.556,1.12,0.729,28.05,3.4530000000000003
NBFC047,Base Layer,FY24Q4,2024-03-31,MSME,1408.66,2.874,40.48,0.749,10.55,0.739,26.84,3.395
NBFC047,Base Layer,FY24Q4,2024-03-31,Microfinance,2012.37,4.578,92.13,1.236,24.87,0.73,26.43,3.776
NBFC047,Base Layer,FY24Q4,2024-03-31,Retail (Gold),1811.13,0.796,14.42,0.215,3.89,0.73,25.23,3.06
NBFC047,Base Layer,FY24Q4,2024-03-31,Retail (Housing),804.95,1.203,9.68,0.325,2.62,0.729,25.54,3.175
NBFC047,Base Layer,FY24Q4,2024-03-31,Retail (Personal/Unsecured),1811.13,3.701,67.03,0.999,18.09,0.73,26.84,3.171
NBFC047,Base Layer,FY24Q4,2024-03-31,Retail (Vehicle),1408.66,2.424,34.15,0.654,9.21,0.73,26.7,3.419
NBFC047,Base Layer,FY24Q4,2024-03-31,Wholesale/Corporate,603.71,2.547,15.38,0.688,4.15,0.73,26.72,3.375
NBFC047,Base Layer,FY25Q2,2024-09-30,Infrastructure,215.01,2.674,5.75,0.642,1.38,0.76,28.87,2.634
NBFC047,Base Layer,FY25Q2,2024-09-30,MSME,1505.08,3.921,59.01,0.936,14.09,0.761,26.74,2.959
NBFC047,Base Layer,FY25Q2,2024-09-30,Microfinance,2150.12,6.095,131.05,1.463,31.46,0.76,27.37,3.262
NBFC047,Base Layer,FY25Q2,2024-09-30,Retail (Gold),1935.11,1.002,19.39,0.24,4.64,0.761,28.29,3.599
NBFC047,Base Layer,FY25Q2,2024-09-30,Retail (Housing),860.05,1.726,14.84,0.414,3.56,0.76,25.99,2.443
NBFC047,Base Layer,FY25Q2,2024-09-30,Retail (Personal/Unsecured),1935.11,4.996,96.68,1.199,23.2,0.76,29.07,3.067
NBFC047,Base Layer,FY25Q2,2024-09-30,Retail (Vehicle),1505.08,3.1455,47.34,0.767,11.54,0.756,23.73,2.414
NBFC047,Base Layer,FY25Q2,2024-09-30,Wholesale/Corporate,645.04,3.299,21.28,0.792,5.11,0.76,23.87,3.201
NBFC047,Base Layer,FY25Q4,2025-03-31,Infrastructure,228.79,2.388,5.46,0.501,1.15,0.789,24.71,3.059
NBFC047,Base Layer,FY25Q4,2025-03-31,MSME,1601.51,3.652,58.49,0.767,12.28,0.79,28.34,2.596
NBFC047,Base Layer,FY25Q4,2025-03-31,Microfinance,2287.87,5.682,130.0,1.193,27.29,0.79,23.92,2.609
NBFC047,Base Layer,FY25Q4,2025-03-31,Retail (Gold),2059.08,0.941,19.38,0.198,4.08,0.789,24.93,2.26
NBFC047,Base Layer,FY25Q4,2025-03-31,Retail (Housing),915.15,1.51,13.82,0.317,2.9,0.79,25.83,2.552
NBFC047,Base Layer,FY25Q4,2025-03-31,Retail (Personal/Unsecured),2059.08,4.674,96.24,0.982,20.22,0.79,28.52,2.997
NBFC047,Base Layer,FY25Q4,2025-03-31,Retail (Vehicle),1601.51,2.891,46.3,0.607,9.72,0.79,24.13,3.195
NBFC047,Base Layer,FY25Q4,2025-03-31,Wholesale/Corporate,686.36,3.313,22.74,0.696,4.78,0.79,25.6,2.694
NBFC048,Base Layer,FY21Q4,2021-03-31,Infrastructure,224.07,4.914,11.01,2.211,4.95,0.55,24.37,1.07
NBFC048,Base Layer,FY21Q4,2021-03-31,MSME,1568.51,7.3525,115.32,3.203,50.24,0.564,26.65,1.583
NBFC048,Base Layer,FY21Q4,2021-03-31,Microfinance,2240.72,11.937,267.47,5.372,120.37,0.55,26.48,1.299
NBFC048,Base Layer,FY21Q4,2021-03-31,Retail (Gold),2016.65,1.981,39.95,0.891,17.97,0.55,25.89,2.002
NBFC048,Base Layer,FY21Q4,2021-03-31,Retail (Personal/Unsecured),2016.65,9.436,190.29,4.246,85.63,0.55,26.36,1.276
NBFC048,Base Layer,FY21Q4,2021-03-31,Retail (Vehicle),1568.51,5.886,92.32,2.649,41.55,0.55,23.8,1.53
NBFC048,Base Layer,FY21Q4,2021-03-31,Wholesale/Corporate,672.22,6.722,45.19,3.025,20.33,0.55,23.06,1.447
NBFC048,Base Layer,FY22Q2,2021-09-30,Infrastructure,236.67,5.176,12.25,2.174,5.15,0.58,25.73,1.12
NBFC048,Base Layer,FY22Q2,2021-09-30,MSME,1656.69,7.332,121.47,3.158,52.32,0.569,28.81,1.534
NBFC048,Base Layer,FY22Q2,2021-09-30,Microfinance,2366.7,11.954,282.92,5.021,118.83,0.58,28.97,1.608
NBFC048,Base Layer,FY22Q2,2021-09-30,Retail (Gold),2172.63,1.96,42.58,0.823,17.88,0.58,24.31,1.981
NBFC048,Base Layer,FY22Q2,2021-09-30,Retail (Housing),946.68,3.313,31.36,1.326,12.55,0.6,26.66,1.582
NBFC048,Base Layer,FY22Q2,2021-09-30,Retail (Personal/Unsecured),2130.03,10.428,222.12,4.38,93.3,0.58,24.44,1.275
NBFC048,Base Layer,FY22Q2,2021-09-30,Retail (Vehicle),1656.69,6.248,103.51,2.624,43.47,0.58,26.89,1.603
NBFC048,Base Layer,FY22Q2,2021-09-30,Wholesale/Corporate,710.01,6.285,44.62,2.64,18.74,0.58,27.87,1.166
NBFC048,Base Layer,FY22Q4,2022-03-31,Infrastructure,249.32,4.818,12.01,1.879,4.68,0.61,25.38,2.179
NBFC048,Base Layer,FY22Q4,2022-03-31,MSME,1745.24,6.577,114.78,2.565,44.77,0.61,24.59,2.214
NBFC048,Base Layer,FY22Q4,2022-03-31,Microfinance,2493.21,10.873,271.09,4.24,105.71,0.61,28.89,1.686
NBFC048,Base Layer,FY22Q4,2022-03-31,Retail (Gold),2243.89,1.762,39.54,0.687,15.42,0.61,28.12,1.234
NBFC048,Base Layer,FY22Q4,2022-03-31,Retail (Housing),997.28,2.928,29.2,1.142,11.39,0.61,23.93,1.743
NBFC048,Base Layer,FY22Q4,2022-03-31,Retail (Personal/Unsecured),2243.89,8.722,195.71,3.402,76.34,0.61,26.56,1.994
NBFC048,Base Layer,FY22Q4,2022-03-31,Retail (Vehicle),1745.24,5.404,94.31,2.108,36.79,0.61,27.41,1.883
NBFC048,Base Layer,FY22Q4,2022-03-31,Wholesale/Corporate,747.96,6.166,46.12,2.405,17.99,0.61,29.22,1.236
NBFC048,Base Layer,FY23Q2,2022-09-30,Infrastructure,269.88,3.891,10.5,1.401,3.78,0.64,28.87,2.285
NBFC048,Base Layer,FY23Q2,2022-09-30,MSME,1889.14,5.751,108.64,2.07,39.11,0.64,25.12,1.764
NBFC048,Base Layer,FY23Q2,2022-09-30,Microfinance,2698.78,9.196,248.18,3.311,89.36,0.64,24.9,2.593
NBFC048,Base Layer,FY23Q2,2022-09-30,Retail (Gold),2428.9,1.549,37.62,0.558,13.55,0.64,26.77,2.468
NBFC048,Base Layer,FY23Q2,2022-09-30,Retail (Housing),1079.51,2.4844999999999997,26.82,0.883,9.53,0.645,26.7,2.102
NBFC048,Base Layer,FY23Q2,2022-09-30,Retail (Personal/Unsecured),2428.9,7.485,181.8,2.819,68.47,0.623,29.22,1.996
NBFC048,Base Layer,FY23Q2,2022-09-30,Retail (Vehicle),1889.14,4.656,87.96,1.676,31.66,0.64,30.34,2.264
NBFC048,Base Layer,FY23Q2,2022-09-30,Wholesale/Corporate,809.63,5.312,43.01,1.912,15.48,0.64,25.18,2.46
NBFC048,Base Layer,FY23Q4,2023-03-31,Infrastructure,291.49,3.097,9.03,1.022,2.98,0.67,25.71,2.732
NBFC048,Base Layer,FY23Q4,2023-03-31,MSME,2040.42,4.457,90.94,1.471,30.01,0.67,30.03,3.116
NBFC048,Base Layer,FY23Q4,2023-03-31,Microfinance,2914.89,7.597,221.44,2.507,73.08,0.67,27.76,3.293
NBFC048,Base Layer,FY23Q4,2023-03-31,Retail (Gold),2623.4,1.175,30.82,0.388,10.18,0.67,28.48,2.802
NBFC048,Base Layer,FY23Q4,2023-03-31,Retail (Housing),1165.96,2.012,23.46,0.664,7.74,0.67,28.02,3.162
NBFC048,Base Layer,FY23Q4,2023-03-31,Retail (Personal/Unsecured),2623.4,5.974,156.72,1.971,51.71,0.67,25.65,3.36
NBFC048,Base Layer,FY23Q4,2023-03-31,Retail (Vehicle),2040.42,3.583,73.11,1.182,24.12,0.67,26.1,2.621
NBFC048,Base Layer,FY23Q4,2023-03-31,Wholesale/Corporate,874.47,4.244,37.11,1.401,12.25,0.67,27.43,2.827
NBFC048,Base Layer,FY24Q2,2023-09-30,Infrastructure,317.84,3.034,9.64,0.91,2.89,0.7,25.73,3.526
NBFC048,Base Layer,FY24Q2,2023-09-30,MSME,2224.91,4.446,98.92,1.334,29.68,0.7,28.02,3.584
NBFC048,Base Layer,FY24Q2,2023-09-30,Microfinance,3178.44,7.224,229.61,2.167,68.88,0.7,27.13,3.461
NBFC048,Base Layer,FY24Q2,2023-09-30,Retail (Gold),2860.6,1.166,33.35,0.35,10.01,0.7,27.26,3.184
NBFC048,Base Layer,FY24Q2,2023-09-30,Retail (Housing),1271.38,1.846,23.47,0.554,7.04,0.7,27.98,3.459
NBFC048,Base Layer,FY24Q2,2023-09-30,Retail (Personal/Unsecured),2860.6,5.792,165.69,1.769,50.6,0.695,28.6,3.67
NBFC048,Base Layer,FY24Q2,2023-09-30,Retail (Vehicle),2224.91,3.393,75.49,1.018,22.65,0.7,30.34,2.508
NBFC048,Base Layer,FY24Q2,2023-09-30,Wholesale/Corporate,953.53,3.899,37.18,1.17,11.16,0.7,25.2,3.524
NBFC048,Base Layer,FY24Q4,2024-03-31,Infrastructure,354.21,1.946,6.89,0.525,1.86,0.73,25.58,3.551
NBFC048,Base Layer,FY24Q4,2024-03-31,MSME,2479.5,2.93,72.65,0.791,19.61,0.73,25.2,3.016
NBFC048,Base Layer,FY24Q4,2024-03-31,Microfinance,3542.14,4.621,163.68,1.248,44.21,0.73,25.39,2.728
NBFC048,Base Layer,FY24Q4,2024-03-31,Retail (Gold),3187.93,0.765,24.39,0.207,6.6,0.729,27.17,2.892
NBFC048,Base Layer,FY24Q4,2024-03-31,Retail (Housing),1416.86,1.163,16.48,0.314,4.45,0.73,27.12,3.783
NBFC048,Base Layer,FY24Q4,2024-03-31,Retail (Personal/Unsecured),3187.93,3.701,117.99,0.999,31.85,0.73,27.18,3.294
NBFC048,Base Layer,FY24Q4,2024-03-31,Retail (Vehicle),2479.5,2.249,55.76,0.607,15.05,0.73,24.1,3.075
NBFC048,Base Layer,FY24Q4,2024-03-31,Wholesale/Corporate,1062.64,2.45,26.03,0.662,7.03,0.73,23.79,3.437
NBFC048,Base Layer,FY25Q2,2024-09-30,Infrastructure,378.46,2.764,10.46,0.663,2.51,0.76,27.16,2.619
NBFC048,Base Layer,FY25Q2,2024-09-30,MSME,2649.23,4.038,106.98,0.969,25.67,0.76,23.95,3.233
NBFC048,Base Layer,FY25Q2,2024-09-30,Microfinance,3784.61,6.265,237.11,1.504,56.92,0.76,23.58,2.872
NBFC048,Base Layer,FY25Q2,2024-09-30,Retail (Gold),3406.15,1.037,35.32,0.249,8.48,0.76,27.46,2.652
NBFC048,Base Layer,FY25Q2,2024-09-30,Retail (Housing),1513.85,1.659,25.11,0.398,6.03,0.76,27.42,2.942
NBFC048,Base Layer,FY25Q2,2024-09-30,Retail (Personal/Unsecured),3406.15,5.376,183.11,1.29,43.94,0.76,25.23,3.49
NBFC048,Base Layer,FY25Q2,2024-09-30,Retail (Vehicle),2649.23,3.049,80.78,0.732,19.39,0.76,27.86,2.689
NBFC048,Base Layer,FY25Q2,2024-09-30,Wholesale/Corporate,1135.38,3.441,39.07,0.826,9.38,0.76,24.97,3.131
NBFC048,Base Layer,FY25Q4,2025-03-31,Infrastructure,402.71,2.568,10.34,0.539,2.17,0.79,26.81,2.813
NBFC048,Base Layer,FY25Q4,2025-03-31,Microfinance,4027.08,5.69,229.14,1.195,48.12,0.79,24.61,2.592
NBFC048,Base Layer,FY25Q4,2025-03-31,Retail (Gold),3624.37,0.924,33.49,0.194,7.03,0.79,28.38,3.155
NBFC048,Base Layer,FY25Q4,2025-03-31,Retail (Housing),1610.83,1.475,23.76,0.31,4.99,0.79,27.38,3.233
NBFC048,Base Layer,FY25Q4,2025-03-31,Retail (Personal/Unsecured),3624.37,4.751,172.19,0.998,36.17,0.79,25.93,3.168
NBFC048,Base Layer,FY25Q4,2025-03-31,Retail (Vehicle),2818.96,2.806,79.1,0.589,16.6,0.79,28.46,2.532
NBFC048,Base Layer,FY25Q4,2025-03-31,Wholesale/Corporate,1208.12,3.112,37.6,0.646,7.8,0.793,22.95,2.579
NBFC049,Base Layer,FY21Q4,2021-03-31,Infrastructure,216.89,5.051,10.96,2.273,4.93,0.55,27.18,1.796
NBFC049,Base Layer,FY21Q4,2021-03-31,MSME,1518.23,7.3525,111.63,3.396,51.56,0.538,27.5,1.77
NBFC049,Base Layer,FY21Q4,2021-03-31,Microfinance,2168.9,11.89,257.88,5.35,116.04,0.55,25.69,2.05
NBFC049,Base Layer,FY21Q4,2021-03-31,Retail (Gold),1952.01,2.02,39.43,0.909,17.74,0.55,27.6,1.989
NBFC049,Base Layer,FY21Q4,2021-03-31,Retail (Personal/Unsecured),1952.01,10.06,196.37,4.527,88.37,0.55,24.69,2.004
NBFC049,Base Layer,FY21Q4,2021-03-31,Retail (Vehicle),1518.23,5.9755,90.72,2.581,39.19,0.568,22.03,1.065
NBFC049,Base Layer,FY21Q4,2021-03-31,Wholesale/Corporate,650.67,6.555,42.65,2.95,19.19,0.55,26.44,1.413
NBFC049,Base Layer,FY22Q2,2021-09-30,Infrastructure,229.08,5.079,11.63,2.133,4.89,0.58,25.24,2.168
NBFC049,Base Layer,FY22Q2,2021-09-30,MSME,1603.59,7.769,124.58,3.263,52.33,0.58,29.0,1.11
NBFC049,Base Layer,FY22Q2,2021-09-30,Microfinance,2290.84,12.517,286.74,5.257,120.43,0.58,28.88,2.092
NBFC049,Base Layer,FY22Q2,2021-09-30,Retail (Gold),2061.76,2.055,42.37,0.863,17.79,0.58,24.3,1.667
NBFC049,Base Layer,FY22Q2,2021-09-30,Retail (Housing),916.34,3.067,28.1,1.288,11.8,0.58,24.77,1.522
NBFC049,Base Layer,FY22Q2,2021-09-30,Retail (Personal/Unsecured),2061.76,10.062,207.45,4.226,87.13,0.58,27.59,1.894
NBFC049,Base Layer,FY22Q2,2021-09-30,Retail (Vehicle),1603.59,6.001,96.23,2.52,40.41,0.58,26.32,1.289
NBFC049,Base Layer,FY22Q2,2021-09-30,Wholesale/Corporate,687.25,6.465,44.43,2.715,18.66,0.58,23.49,1.495
NBFC049,Base Layer,FY22Q4,2022-03-31,Infrastructure,241.33,4.793,11.57,1.8205,4.39,0.621,24.22,1.522
NBFC049,Base Layer,FY22Q4,2022-03-31,Microfinance,2413.29,11.266,271.88,4.394,106.04,0.61,29.3,1.908
NBFC049,Base Layer,FY22Q4,2022-03-31,Retail (Gold),2171.96,1.846,40.09,0.72,15.64,0.61,26.82,1.34
NBFC049,Base Layer,FY22Q4,2022-03-31,Retail (Housing),965.32,2.955,28.53,1.152,11.12,0.61,29.15,1.936
NBFC049,Base Layer,FY22Q4,2022-03-31,Retail (Personal/Unsecured),2171.96,8.81,191.35,3.436,74.63,0.61,27.75,2.089
NBFC049,Base Layer,FY22Q4,2022-03-31,Retail (Vehicle),1689.3,5.7,96.29,2.223,37.55,0.61,28.72,1.419
NBFC049,Base Layer,FY22Q4,2022-03-31,Wholesale/Corporate,723.99,6.094,44.12,2.377,17.21,0.61,24.63,1.926
NBFC049,Base Layer,FY23Q2,2022-09-30,Infrastructure,261.23,4.089,10.68,1.472,3.85,0.64,30.12,2.555
NBFC049,Base Layer,FY23Q2,2022-09-30,MSME,1828.59,5.832,106.64,2.1,38.4,0.64,27.64,1.808
NBFC049,Base Layer,FY23Q2,2022-09-30,Microfinance,2612.27,9.689,253.1,3.488,91.12,0.64,25.64,2.269
NBFC049,Base Layer,FY23Q2,2022-09-30,Retail (Gold),2351.05,1.541,36.23,0.555,13.05,0.64,27.78,2.561
NBFC049,Base Layer,FY23Q2,2022-09-30,Retail (Housing),1044.91,2.492,26.04,0.897,9.37,0.64,29.3,1.954
NBFC049,Base Layer,FY23Q2,2022-09-30,Retail (Personal/Unsecured),2351.05,7.765,182.56,2.795,65.71,0.64,24.88,2.223
NBFC049,Base Layer,FY23Q2,2022-09-30,Retail (Vehicle),1828.59,4.69,85.76,1.688,30.87,0.64,27.71,2.686
NBFC049,Base Layer,FY23Q2,2022-09-30,Wholesale/Corporate,783.68,5.135,40.24,1.849,14.49,0.64,28.32,1.58
NBFC049,Base Layer,FY23Q4,2023-03-31,Infrastructure,282.15,3.037,8.57,1.002,2.83,0.67,28.48,2.697
NBFC049,Base Layer,FY23Q4,2023-03-31,MSME,1975.02,4.717,93.16,1.557,30.75,0.67,30.07,2.951
NBFC049,Base Layer,FY23Q4,2023-03-31,Microfinance,2821.46,7.761,218.97,2.561,72.26,0.67,27.27,3.135
NBFC049,Base Layer,FY23Q4,2023-03-31,Retail (Gold),2539.31,1.189,30.19,0.392,9.95,0.67,24.68,2.315
NBFC049,Base Layer,FY23Q4,2023-03-31,Retail (Housing),1128.58,1.929,21.77,0.637,7.19,0.67,27.06,2.674
NBFC049,Base Layer,FY23Q4,2023-03-31,Retail (Personal/Unsecured),2539.31,6.028,153.07,1.989,50.51,0.67,27.71,2.61
NBFC049,Base Layer,FY23Q4,2023-03-31,Retail (Vehicle),1975.02,3.799,75.03,1.254,24.77,0.67,29.52,2.698
NBFC049,Base Layer,FY23Q4,2023-03-31,Wholesale/Corporate,846.44,4.139,35.03,1.366,11.56,0.67,29.16,2.691
NBFC049,Base Layer,FY24Q2,2023-09-30,Infrastructure,307.66,2.896,8.91,0.869,2.67,0.7,30.55,3.025
NBFC049,Base Layer,FY24Q2,2023-09-30,MSME,2153.6,4.512,97.17,1.354,29.16,0.7,26.93,2.936
NBFC049,Base Layer,FY24Q2,2023-09-30,Microfinance,3076.56,7.372,226.8,2.212,68.05,0.7,28.78,3.314
NBFC049,Base Layer,FY24Q2,2023-09-30,Retail (Gold),2768.91,1.223,33.86,0.367,10.16,0.7,25.51,2.604
NBFC049,Base Layer,FY24Q2,2023-09-30,Retail (Housing),1230.63,1.875,23.07,0.562,6.92,0.7,26.21,3.587
NBFC049,Base Layer,FY24Q2,2023-09-30,Retail (Personal/Unsecured),2768.91,6.124,169.57,1.837,50.86,0.7,30.39,3.465
NBFC049,Base Layer,FY24Q2,2023-09-30,Retail (Vehicle),2153.6,3.546,76.37,1.064,22.91,0.7,27.03,3.409
NBFC049,Base Layer,FY24Q2,2023-09-30,Wholesale/Corporate,922.97,3.834,35.39,1.15,10.61,0.7,25.24,2.635
NBFC049,Base Layer,FY24Q4,2024-03-31,Infrastructure,342.86,2.029,6.96,0.548,1.88,0.73,27.9,3.809
NBFC049,Base Layer,FY24Q4,2024-03-31,MSME,2400.03,2.817,67.61,0.761,18.26,0.73,26.7,2.826
NBFC049,Base Layer,FY24Q4,2024-03-31,Microfinance,3428.61,4.739,162.48,1.28,43.89,0.73,27.81,3.535
NBFC049,Base Layer,FY24Q4,2024-03-31,Retail (Gold),3085.75,0.798,24.62,0.215,6.63,0.731,26.67,3.258
NBFC049,Base Layer,FY24Q4,2024-03-31,Retail (Housing),1371.44,1.172,16.07,0.316,4.33,0.731,25.32,2.887
NBFC049,Base Layer,FY24Q4,2024-03-31,Retail (Personal/Unsecured),3085.75,3.701,114.2,0.999,30.83,0.73,29.07,2.823
NBFC049,Base Layer,FY24Q4,2024-03-31,Retail (Vehicle),2400.03,2.282,54.77,0.616,14.78,0.73,24.57,3.803
NBFC049,Base Layer,FY24Q4,2024-03-31,Wholesale/Corporate,1028.58,2.603,26.77,0.703,7.23,0.73,26.27,3.284
NBFC049,Base Layer,FY25Q2,2024-09-30,Infrastructure,366.33,2.687,9.84,0.645,2.36,0.76,25.22,3.425
NBFC049,Base Layer,FY25Q2,2024-09-30,MSME,2564.31,3.767,96.6,0.904,23.18,0.76,24.63,3.067
NBFC049,Base Layer,FY25Q2,2024-09-30,Microfinance,3663.31,6.199,227.09,1.488,54.51,0.76,24.87,3.123
NBFC049,Base Layer,FY25Q2,2024-09-30,Retail (Gold),3296.98,1.026,33.83,0.246,8.11,0.76,27.99,2.779
NBFC049,Base Layer,FY25Q2,2024-09-30,Retail (Housing),1465.32,1.599,23.43,0.384,5.63,0.76,23.83,2.543
